3CN  0.0208
3MP  0.0237
34A  0.0293
3H0  0.0301
3BB  0.0307
3GY  0.0318
3FA  0.0325
3N8  0.0330
3BR  0.0341
3CH  0.0341
308  0.0342
3H2  0.0358
3A9  0.0366
33D  0.0368
3AX  0.0374
3TR  0.0374
3CL  0.0380
3AQ  0.0382
3QV  0.0390
3BZ  0.0393
36R  0.0395
344  0.0399
36Y  0.0399
3SQ  0.0401
3GZ  0.0402
3AV  0.0409
37T  0.0426
32X  0.0428
3H7  0.0432
34Z  0.0441
3ID  0.0441
3Z7  0.0443
3KH  0.0445
3HB  0.0446
3IS  0.0446
3EP  0.0457
3MA  0.0463
3OM  0.0465
36N  0.0469
3FZ  0.0472
3CJ  0.0473
3KP  0.0473
3OL  0.0477
3AP  0.0479
3AO  0.0481
34L  0.0484
3XX  0.0488
3MC  0.0489
3QO  0.0492
3KN  0.0493
3HM  0.0496
3MT  0.0510
39A  0.0515
35C  0.0517
3CE  0.0519
32Y  0.0522
38U  0.0538
3WA  0.0543
3NT  0.0544
3BO  0.0546
3B0  0.0547
34D  0.0549
3KX  0.0549
341  0.0564
3I0  0.0574
3ZS  0.0580
3AW  0.0581
3ZV  0.0590
3AE  0.0592
3SY  0.0594
38W  0.0600
3RP  0.0600
3HT  0.0601
3ZQ  0.0612
369  0.0617
3ZU  0.0617
3MO  0.0619
3KY  0.0631
3NY  0.0634
3OP  0.0636
3AK  0.0640
3S1  0.0654
3M1  0.0657
3FH  0.0663
3TX  0.0677
3GN  0.0679
3QM  0.0682
3C5  0.0683
3W9  0.0685
3AY  0.0688
3AZ  0.0690
36O  0.0691
3MH  0.0694
3RO  0.0694
3JC  0.0698
36E  0.0701
3MI  0.0701
30F  0.0703
3MN  0.0706
3R5  0.0708
38A  0.0712
39U  0.0717
3O7  0.0725
3DM  0.0729
3X1  0.0730
3T0  0.0732
3B8  0.0736
3K1  0.0746
3Z8  0.0747
3M3  0.0749
3QI  0.0751
3WJ  0.0754
37G  0.0763
3M4  0.0763
3RQ  0.0764
340  0.0769
361  0.0769
3G3  0.0769
3V7  0.0769
334  0.0772
3DI  0.0773
3IT  0.0775
3LX  0.0780
3RR  0.0781
330  0.0787
3DN  0.0789
3F8  0.0795
31G  0.0800
3N0  0.0802
3F4  0.0803
3LW  0.0807
3WN  0.0807
3B4  0.0809
3W8  0.0810
394  0.0811
38E  0.0813
3RB  0.0813
37I  0.0823
3M8  0.0826
30Z  0.0836
31K  0.0837
3RL  0.0839
301  0.0843
3RK  0.0843
3LZ  0.0851
3TW  0.0853
30U  0.0858
3LQ  0.0861
3VC  0.0862
3U5  0.0868
39I  0.0869
3R7  0.0869
3VB  0.0869
33S  0.0874
3FN  0.0874
3NK  0.0874
